interval_start_ts,interval_end_ts,interval_start_epoch_ms,interval_end_epoch_ms,flow_type,event_id,traffic_profile,flow_proto,seed,port,duration_s,parallel,target_bitrate_mbps,rc,interval_index,interval_start_s,interval_end_s,interval_seconds,throughput_mbps,retransmits,jitter_ms,lost_percent,start_active_policy,start_policy_id,start_candidate_path_id,start_elephant_path_hint
2026-04-06T12:12:05.324+08:00,2026-04-06T12:12:06.324+08:00,1775448725324,1775448726324,mice,mice_28,medium,tcp,42,5202,3,1,20,0,2,2.001,3.001,1.0,19.924,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:12:06.357+08:00,2026-04-06T12:12:07.358+08:00,1775448726357,1775448727358,mice,mice_30,medium,tcp,42,5204,2,1,20,0,0,0.0,1.001,1.001,20.946,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:12:07.358+08:00,2026-04-06T12:12:08.358+08:00,1775448727358,1775448728358,mice,mice_30,medium,tcp,42,5204,2,1,20,0,1,1.001,2.001,1.0,19.921,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:12:09.402+08:00,2026-04-06T12:12:10.403+08:00,1775448729402,1775448730403,mice,mice_31,medium,tcp,42,5202,1,1,20,0,0,0.0,1.001,1.001,20.945,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:12:12.428+08:00,2026-04-06T12:12:13.429+08:00,1775448732428,1775448733429,mice,mice_32,medium,tcp,42,5202,1,1,20,0,0,0.0,1.001,1.001,20.945,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:56.202+08:00,2026-04-06T12:11:57.203+08:00,1775448716202,1775448717203,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,0,0.0,1.001,1.001,901.841,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:57.203+08:00,2026-04-06T12:11:58.203+08:00,1775448717203,1775448718203,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,1,1.001,2.001,1.0,899.688,13,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:58.203+08:00,2026-04-06T12:11:59.203+08:00,1775448718203,1775448719203,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,2,2.001,3.001,1.0,899.682,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:59.203+08:00,2026-04-06T12:12:00.203+08:00,1775448719203,1775448720203,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,3,3.001,4.001,1.0,899.697,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:12:00.203+08:00,2026-04-06T12:12:01.202+08:00,1775448720203,1775448721202,elephant,elephant_1,medium,tcp,42,5201,18,3,300,0,4,4.001,5.0,0.999,900.545,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
